Unranked,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus,Species,Species Extra Info
Virus,Riboviria,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Spinareovirinae,Orthoreovirus,Pteropine orthoreovirus,Pteropine orthoreovirus (2 Strains - 2 complete segments)
Virus,Riboviria,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Spinareovirinae,Orthoreovirus,Reptilian orthoreovirus,Reptilian orthoreovirus (22 Strains - 31 complete segments)
Virus,Riboviria,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Spinareovirinae,Orthoreovirus,Shrew orthoreovirus MpR12-58,Shrew orthoreovirus MpR12-58 (1 Strain - 0 complete segments)
Virus,Riboviria,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Spinareovirinae,Orthoreovirus,Unclassified Orthoreovirus,Unclassified Orthoreovirus (95 Strains - 203 complete segments)
Virus,Riboviria,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Spinareovirinae,Oryzavirus,Rice ragged stunt virus,Rice ragged stunt virus (31 Strains - 69 complete segments)
Virus,Riboviria,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Spinareovirinae,Unclassified Reoviridae,Chiqui virus,Chiqui virus (1 Strain - 18 complete segments)
Virus,Riboviria,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Spinareovirinae,Unclassified Reoviridae,Lishui pangolin virus,Lishui pangolin virus (1 Strain - 9 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Almendravirus,Arboretum almendravirus,Arboretum almendravirus (1 Strain - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Almendravirus,Balsa almendravirus,Balsa almendravirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Almendravirus,Coot Bay almendravirus,Coot Bay almendravirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Almendravirus,Menghai almendravirus,Menghai almendravirus (7 Strains - 8 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Almendravirus,Puerto Almendras almendravirus,Puerto Almendras almendravirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Almendravirus,Rio Chico almendravirus,Rio Chico almendravirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Almendravirus,Unclassified Almendravirus,Unclassified Almendravirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Alphanemrhavirus,Xingshan alphanemrhavirus,Xingshan alphanemrhavirus (1 Strain - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Alphanemrhavirus,Xinzhou alphanemrhavirus,Xinzhou alphanemrhavirus (1 Strain - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Alphapaprhavirus,Pararge alphapaprhavirus,Pararge alphapaprhavirus (131 Strains - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Alpharicinrhavirus,Blanchseco alpharicinrhavirus,Blanchseco alpharicinrhavirus (1 Strain - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Alpharicinrhavirus,Bole alpharicinrhavirus,Bole alpharicinrhavirus (23 Strains - 5 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Arurhavirus,Aruac arurhavirus,Aruac arurhavirus (2 Strains - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Arurhavirus,Inhangapi arurhavirus,Inhangapi arurhavirus (1 Strain - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Arurhavirus,Santabarbara arurhavirus,Santabarbara arurhavirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Arurhavirus,Xiburema arurhavirus,Xiburema arurhavirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Barhavirus,Bahia barhavirus,Bahia barhavirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Barhavirus,Muir barhavirus,Muir barhavirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Caligrhavirus,Caligus caligrhavirus,Caligus caligrhavirus (2 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Caligrhavirus,Lepeophtheirus caligrhavirus,Lepeophtheirus caligrhavirus (2 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Caligrhavirus,Salmonlouse caligrhavirus,Salmonlouse caligrhavirus (2 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Curiovirus,Curionopolis curiovirus,Curionopolis curiovirus (5 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Curiovirus,Iriri curiovirus,Iriri curiovirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Curiovirus,Itacaiunas curiovirus,Itacaiunas curiovirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Curiovirus,Rochambeau curiovirus,Rochambeau curiovirus (4 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Adelaide River ephemerovirus,Adelaide River ephemerovirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Berrimah ephemerovirus,Berrimah ephemerovirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Bovine fever ephemerovirus,Bovine fever ephemerovirus (362 Strains - 11 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Kimberley ephemerovirus,Kimberley ephemerovirus (8 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Koolpinyah ephemerovirus,Koolpinyah ephemerovirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Kotonkan ephemerovirus,Kotonkan ephemerovirus (4 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Obodhiang ephemerovirus,Obodhiang ephemerovirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Puchong ephemerovirus,Puchong ephemerovirus (2 Strains - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Unclassified Ephemerovirus,Unclassified Ephemerovirus (5 Strains - 4 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ephemerovirus,Yata ephemerovirus,Yata ephemerovirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Flanders hapavirus,Flanders hapavirus (13 Strains - 9 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Gray Lodge hapavirus,Gray Lodge hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Hart Park hapavirus,Hart Park hapavirus (5 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Holmes hapavirus,Holmes hapavirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Joinjakaka hapavirus,Joinjakaka hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Kamese hapavirus,Kamese hapavirus (5 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,La Joya hapavirus,La Joya hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Landjia hapavirus,Landjia hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Manitoba hapavirus,Manitoba hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Marco hapavirus,Marco hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Mosqueiro hapavirus,Mosqueiro hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Mossuril hapavirus,Mossuril hapavirus (4 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Ngaingan hapavirus,Ngaingan hapavirus (1 Strain - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Ord River hapavirus,Ord River hapavirus (2 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Parry Creek hapavirus,Parry Creek hapavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Hapavirus,Wongabel hapavirus,Wongabel hapavirus (1 Strain - 1 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Barur ledantevirus,Barur ledantevirus (2 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Fikirini ledantevirus,Fikirini ledantevirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Fukuoka ledantevirus,Fukuoka ledantevirus (2 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Kanyawara ledantevirus,Kanyawara ledantevirus (26 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Kern Canyon ledantevirus,Kern Canyon ledantevirus (5 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Keuraliba ledantevirus,Keuraliba ledantevirus (3 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Kolente ledantevirus,Kolente ledantevirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Kumasi ledantevirus,Kumasi ledantevirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Le Dantec ledantevirus,Le Dantec ledantevirus (4 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Mount Elgon bat ledantevirus,Mount Elgon bat ledantevirus (4 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Nishimuro ledantevirus,Nishimuro ledantevirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Nkolbisson ledantevirus,Nkolbisson ledantevirus (3 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Oita ledantevirus,Oita ledantevirus (3 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Unclassified Ledantevirus,Unclassified Ledantevirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Vaprio ledantevirus,Vaprio ledantevirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Wuhan ledantevirus,Wuhan ledantevirus (2 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ledantevirus,Yongjia ledantevirus,Yongjia ledantevirus (3 Strains - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lostrhavirus,Hyalomma lostrhavirus,Hyalomma lostrhavirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lostrhavirus,Lonestar zarhavirus,Lonestar zarhavirus (1 Strain - 0 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Aravan lyssavirus,Aravan lyssavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Australian bat lyssavirus,Australian bat lyssavirus (117 Strains - 33 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus (10 Strains - 9 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Duvenhage lyssavirus,Duvenhage lyssavirus (35 Strains - 5 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,European bat 1 lyssavirus,European bat 1 lyssavirus (443 Strains - 97 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,European bat 2 lyssavirus,European bat 2 lyssavirus (85 Strains - 31 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Gannoruwa bat lyssavirus,Gannoruwa bat lyssavirus (4 Strains - 5 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Ikoma lyssavirus,Ikoma lyssavirus (1 Strain - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Irkut lyssavirus,Irkut lyssavirus (4 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Khujand lyssavirus,Khujand lyssavirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Lagos bat lyssavirus,Lagos bat lyssavirus (50 Strains - 8 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Lleida bat lyssavirus,Lleida bat lyssavirus (3 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Mokola lyssavirus,Mokola lyssavirus (64 Strains - 11 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Rabies lyssavirus,Rabies lyssavirus (19961 Strains - 2151 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Shimoni bat lyssavirus,Shimoni bat lyssavirus (2 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Taiwan bat lyssavirus,Taiwan bat lyssavirus (2 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,Unclassified Lyssavirus,Unclassified Lyssavirus (96 Strains - 8 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Lyssavirus,West Caucasian bat lyssavirus,West Caucasian bat lyssavirus (3 Strains - 2 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Merhavirus,Merida merhavirus,Merida merhavirus (9 Strains - 9 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Merhavirus,Tritaeniorhynchus merhavirus,Tritaeniorhynchus merhavirus (4 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Mousrhavirus,Moussa mousrhavirus,Moussa mousrhavirus (2 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Alpharhabdovirinae,Ohlsrhavirus,Culex ohlsrhavirus,Culex ohlsrhavirus (1 Strain - 1 complete genomes)
